title	plot	Action	Adult	Adventure	Animation	Biography	Comedy	Crime	Documentary	Drama	Family	Fantasy	Game-Show	History	Horror	Music	Musical	Mystery	News	Reality-TV	Romance	Sci-Fi	Short	Sport	Talk-Show	Thriller	War	Western	plot_lang
"""87th Precinct"" (1961) {Main Event (#1.15)}"	 A boxer's punching bagged is rigged, injuring one of his assistants. The detectives try to discover who is trying to send a message to the fighter---or to his trainer. Is it a mobster who has tried to control the fighters in the past, or someone who the trainer and fighter trust?	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""90210"" (2008) {Age of Inheritance (#3.2)}"	 Naomi finds out she can now access the money in her trust fund, so she decides to throw a giant birthday party where The Honey Brothers perform a few songs. Dixon, Navid and Liam decide to take Oscar out for a night on the town, but their party ends when Ivy finds a Facebook photo of Dixon doing a body shot off a girl. Annie has an instant connection with Charlie, a guy she meets at a coffee shop, but seems more interested in exploring her relationship opportunities with Liam. Jen is forced to go on bed rest until she delivers the baby and has no choice but to allow Ryan into her life. Silver confronts Teddy about his drinking problem.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""90210"" (2008) {That Which We Destroy (#1.11)}"	 Harry and Debbie welcome Sean into their home, while Dixon, Annie, and Tabatha welcome him awkwardly despite the fact that they don't know much about him, while Naomi and her mother, Tracy, welcome him to their home as well. Meanwhile, Kelly and Brenda's friendship is slowly fading away and gets wider after Brenda is hospitalized from an accident and confides in Kelly that she seduced Ryan weeks earlier. Naomi decides to hang out with a new group of girls at school despite Ozzie's advice that they want nothing to do with her. Also, Silver feels threatened when a cheerleader, named Christina, shows too much interest in Dixon who shares the same interests he does.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""9mm: São Paulo"" (2008) {Cracolandia (#1.11)}"	 The death of a prostitute brings the investigators Horacio and Luisa to the surroundings of São Paulo's crack hole, where they find a lot of misleading information and violence. But they are not the only ones looking for the killer. There's also Ferreira, an ex cop that controls all the drugs in the area, and the Internal Affairs, who wants everybody out of the corporation.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Black Man Acting"" (2014) {SomEthing AiN't RigHt.,. (#1.4)}"	" Injustice anywhere to anybody IS an Injustice everywhere to everybody .,. ""SomEthing aiN't RigHt .,."" Deals with that dude from the Neighbor ('HooD) that knows what he knows but this time IS Tellin'! ... - SIDE BAR- i didn't set out to write this piece this week, but due to the state of our present NATIONAL SITuation i was move to say SomEthing ... My heart goes out to our nation as we grapple with old demons who have awaken for a 40 year slumber .,."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Comicbook Orange"" (2007) {Chuck BB & The Wonderful Wizard of Oz (#3.3)}"	 This week we review Marvel's new classic The Wonderful Wizard of Oz written by 'Eric Shanower' (qv) and illustrated by Skottie Young, and interview Eisner award-winning illustrator Chuck BB about his work on Nyarlathotep (from Boom! Studios) and the upcoming sequel to Black Metal (from Oni Press).	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	en
"""A Country Practice"" (1981) {My Sisters's Keeper: Part 1 (#10.83)}"	" Terence's life is threatened by the Rose sisters, Jennifer and Marnie, who have revenge on their minds after returning to town fifteen years after an automobile accident claimed the lives of their parents and left Marnie a paraplegic. Steve becomes a local celebrity after being the Savior of the musical ""Cops"", and embarks on a brief singing career with Cookie as her manager. Terence is held hostage and Frank is called to the siege to help Terence escape from the clutches of Jennifer and Marnie Rose. Lucy finds yet another waif to take care of, but Matt fears Ted Campbell's reaction."	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""A Current Affair"" (1971) {Michael's Second Chance}"	" _""The Voice"" (2012/I)_ (qv) singer 'Michael Stangel' (qv) has made it through his blind audition but not without a struggle. He reveals he is suffering from cancer, so appearing on the music reality series was an achievement in itself. Stangel hopes to go all the way to the final."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	en
"""A Documentary of Life"" (2012) {Here Comes Hell (#2.14)}"	 On the week leading up to Halloween, the gang is in for horror. Andrew and Colleen visit the Dark Side Haunted House, where they face some of their fears. Then Andrew, Amanda, Colleen, and Olivia go to friendly's with guest stars Daniel Pritchard and Michael Martinez. The group has doubts on what's going to happen on Halloween because of Hurricane Sandy. Then, Andrew and Colleen go around town and assess the damage around town from the hurricane. Finally, Halloween arrives and Andrew, Maria and Sarah go trick or treating together.	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Fine Romance"" (1981) {Extreme Measures (#3.6)}"	 Having employed both Mr Robinson and Terry Mike's business is going well. The domestic situation however is less happy as Laura still wants a baby and Mike thinks they are too old to be parents, bringing their arguments to an uneasy Helen and Phil. Then Laura makes a snap decision which shocks all three of them and involves a new job - in Brussels.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""A French Guy Named Saba"" (2013) {Happy - Pharrell Williams - Tribute/Cover/Parody ELLEN FrenchSABA Ep 25 (#2.5)}"	" Number 25 of A FRENCH GUY NAMED SABA is live. Saba wants to thank all the people who have sent him messages of support throughout the past 15 months. Being ill has been a huge challenge, and being house bound for months, plus the 4 months in the hospital were even more of a challenge. But because of all the messages of support, Saba was able to keep his chin up and slowly but surely recover. While alone at home or in the hospital, Saba spent many hours watching Ellen, on TV or online, and being it's her birthday today, he is dedicating this tribute video to her. ""Happy"" by Pharrell Williams has also been important during this challenging time, as Saba would watch the video at least once a day to remind himself, that the state of mind is half the recovery. On behalf of Saba, thank you all, special thanks to Pharrell and a very big Happy Birthday to Ellen Degeneres."	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Gifted Man"" (2011) {In Case of Letting Go (#1.15)}"	 When Michael's high school sweetheart comes to Holt Neuro with an irreversible condition, he will stop at nothing to try and save her, until Anna intervenes. Meanwhile, Zeke deals with the news that his best friend's cancer has returned.	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Haunting"" (2005) {Ghost Hunter (#4.9)}"	 Paranormal investigator Stacey Jones lives in Syracuse, New York with her husband Lloyd and teenage son Jamie. After Jamie tags along a on cemetery investigation, he discovers a strange marking scratched into his leg. In the following weeks, he hears unexplained noises in the house and watches items fly across the room. Soon, his behavior deteriorates, as does his state of mind. He turns to his mother for help, but she assigns logical explanation to illogical events. When Stacey witnesses a demonic attack on Jamie, she can no longer evade the truth. She calls on her friend and colleague John Zaffis to save her son from an entity bent on possessing his soul. Stacey Jones is an ex-cop, a full-time college student and the founder of a ghost-hunting organization in Syracuse, New York. She has a husband who is skeptical of her work but supportive of her. He is stepfather to her son, 15-year-old Jamie. Despite the occasional dangers of researching the paranormal, Stacey allows her son to come along to a nighttime investigation of a graveyard, which is reputed to be haunted. Graveyards are usually benign. This one proves to be otherwise. Jamie borrows a pair of dowsing rods from a member of Stacey's team, hoping to find a ghost himself. Instead, the rods open a portal that allows a demon to attach itself to him. Now, Stacey needs the help of her friend and fellow ghost hunter, John Zaffis, who introduces her and Jamie to an independent priest experienced in exorcisms. The priest and his psychically gifted wife soon find that the demon does not want to leave.	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Hot Mess"" (2017)"	 A Hot Mess is a story about a young, gay man named Marcus, who suddenly appears on the doorstep of his three ex-roommates - one bisexual and two heterosexual - after ending a relationship with his fiancé, Tony. It's the start of a crazy journey with many twists, true-to-life issues and tough decisions that Marcus and his roommates must make, as he desperately tries to make sense of his life after the grueling breakup - or risk living in dire depression. It's a series where the audience will be witness to the growing bond between the characters throughout the season.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Life: Itoshiki Hito"" (2017)"	 When Okita Kazuaki was starting out as a doctor, he was forced to resign from the hospital. He left his girlfriend Danjo Mifuyu behind and went to the US alone. 10 years go by and he comes back as a surgeon with outstanding skills to save his former teacher from illness. His teacher is none other than his ex-girlfriend's father. In the time that Okita was away, Mifuyu had married his own good friend Masao, who is now the deputy director and the heir of the hospital. To make matters worse, this friend was the one who plotted to drive him out form the hospital 10 years ago. Okita has to face all sorts of ordeals to save his teacher. But he never gives up amid the swirl of love, desire, friendship, jealousy and pride. Okita may be awkward but deals with patients with all his heart. His way of life gets the people working at the hospital to start asking themselves what real healthcare is.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Minute of Self Defense"" (2013) {Two Handed Grab (#1.2)}"	 Black belt and women's self defense instructor Kristina Michelle shows the basics for getting out of various attacks. This episode features a double handed grab/pull from the front.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	en
"""A Place to Call Home"" (2013) {You're Just in Love (#4.7)}"	 News of George's electoral win spreads around Inverness as the Country Party member. Gordon's presence becomes apparent when Harry sees him following Sarah and informs Roy. When Gordon prepares to shoot Sarah, he learns she is pregnant and tells Brian that when she has given birth, he will come back and kill her. Anna realises that she is just as much as liar as the rest of her family when she reveals to Carolyn that she is jealous of Rose, because Rose could give Gino a child, something she can't do. Regina's banished from the wedding, and concurrently, she seduces Brian and they have sex in the cottage. George learns of James and Henry's relationship, and finally approves. Elizabeth and Douglas grow closer. Carolyn and Jack's wedding goes ahead without a hitch and they are pronounced husband and wife. Harry turns up at the wedding reception and James notices him. After the reception, James has flashbacks to his electroconvulsive therapy and conversion therapy and realises that he was once in love with Harry Polson.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Stranger in My Home"" (2013) {Trailer Park Terror (#1.2)}"	 Mickey Widmer and her boyfriend Darnell Mears move into a Minnesota trailer park looking for a fresh start, but after meeting Rick Taber, a reclusive neighbor, he grows too close for comfort. Good neighbors go bad; and bad neighbors spill blood.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Taste of History"" (2008) {The Story of Rum (#4.6)}"	 Rum was so valuable in the 18th Century that some preferred it as currency. We travel to Guyana, where Rum is made today in much the same ways as before, and visit an Amerindian village and 700 feet high Kaieteur Falls, Chef Staib cooks traditional Guyanese dishes using local ingredients.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A Touch of Frost"" (1992) {Unknown Soldiers (#4.2)}"	 DI Jack Frost is now living above an Indian curry restaurant and his day is off to an inauspicious start when he is held by a gun-toting teenager suspected of dealing in drugs. The police are concerned that there may be others guns being sold on the street. He also has to deal with another armed robbery of a security van and the death of a part-time soldier on maneuvers who was shot when everyone was supposed to be using blanks. Frost suspects the van robberies are an inside job. It's determined that the soldier could not have been shot with a military weapon and the police find an identical pistol to that used by the gun-toting teenager. Frost soon determines the motive and the identity of the killer.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	en
"""A Year at Kew"" (2004) {Volunteers Tackle an Invasive Weed (#2.10)}"	 In the Jodrell Laboratory, Olwen Grace examines the chemical properties of aloes while outside a team of 300 volunteers tackle an invasive weed. Inside the Temperate house, it's organised chaos as the final preparations for the Chihuly exhibition are underway and a bedding scheme with a difference is designed outside the Princess of Wales Conservatory.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""A'dam - E.V.A."" (2011) {Openbare Werken (#1.4)}"	 Timo, the best friend of Adam, helps to remodel the bathroom. Eva finds out she became pregnant after her first time with Adam. Adam is thrilled with the news and the two decide to move in together. Harm-Jan takes her out to dinner at Hotel l'Europe because he is convinced that he will win the jackpot.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
